Site Data,,,,,,,"Benthic Data (%, except Complexity that is from 1 to 5]",,,,,,Species Data (Biomass g/m2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region,Island,Site,Reef Zone,Latitude,Longitude,Depth,Hard coral,Macroalgae,CCA,Turf algae,Sand,Complexity,ABAB,ABSO,ABVA,ACAC,ACAN,ACBL,ACDU,ACGU,ACLE,ACLI,ACMA,ACNC,ACNF,ACNR,ACOL,ACSP,ACTH,ACTR,ACXA,AENA,ALSC,AMBI,ANCH,ANCO,ANCU,ANSP,ANTH,APAR,APFU,APKA,APMA,APSP,APVI,ARHI,ARME,ASSE,ATIN,AUCH,BAPO,BIGE,BLEN,BOBI,BRMU,CAAB,CAAM,CACA,CACO,CADU,CAFE,CAGA,CAIG,CAJA,CALU,CAME,CAOR,CARD,CASA,CASO,CASP,CATY,CAVE,CAZO,CEAR,CEFI,CEFL,CEIN,CELO,CEPO,CHAC,CHAG,CHAU,CHCH,CHCI,CHEP,CHFR,CHHA,CHIN,CHKL,CHLC,CHLI,CHLT,CHLU,CHMI,CHMU,CHOR,CHOV,CHPE,CHQU,CHRE,CHSO,CHTI,CHTR,CHUB,CHUN,CHVA,CHVE,CIFA,CIJO,CIOB,CIPI,CISP,CIVA,CLSP,COBA,COCI,COFL,COFU,COGA,CONG,COVE,CTHA,CTST,CYLE,CYPR,DAAL,DEBA,DEMA,DIHO,DIHY,DOEX,ECNE,ELBI,ENCA,ENPA,ENPU,EPIN,EPQU,EUAF,EXBR,FICO,FILE,FISH,FOBR,FOFL,FOLO,FUDU,GEPE,GOAT,GOBI,GOVA,GOVI,GUCU,GYEU,GYFL,GYJA,GYME,GYMT,GYSP,GYST,GYUN,GYZE,HALF,HAOR,HECR,HEDI,HEPO,HETH,INAN,INPA,INUM,KAPE,KUSA,KYCI,KYHA,KYSA,KYVA,LAFO,LAPH,LIZA,LUFU,LUKA,MABI,MABR,MAGE,MENI,MEVI,MOGR,MORA,MUFL,MUMI,MUPF,MUVA,MYAM,MYBE,MYCH,MYKU,MYMA,MYSP,MYVI,NAAN,NABR,NACA,NAHE,NALI,NAMA,NASP,NAUN,NEAU,NEED,NEMA,NESA,NESP,NONE,NOTA,OPFA,OPPU,OSME,OXBI,OXTY,OXUN,PAAR,PACH,PACY,PAFO,PAIN,PAMA,PAMU,PAPL,PAPO,PARR,PASC,PEAS,PESP,PLAR,PLEW,PLGO,PLIM,PLJO,PLSI,POSE,PRME,PROL,PSBI,PSCE,PSDE,PSEV,PSHW,PSMA,PSOC,PSTE,PSTH,PTHE,PTSP,PUFF,RHAC,RHRE,SACA,SADI,SAEN,SAFL,SAGR,SAPP,SAPU,SASP,SATI,SAXA,SCCA,SCDI,SCDU,SCLY,SCPA,SCPP,SCPS,SCRU,SCSP,SEBA,SECO,SECR,SEDU,SESP,SNDP,SOLD,SPBA,SPDE,STBA,STFA,STNI,STSP,SUBU,SUFR,SURG,SYBI,SYDE,SYUL,SYVA,TATR,THBA,THCR,THDQ,THDU,THLU,THPU,THQU,THSP,THTR,TRIG,TROB,TYCR,WRAS,XAAU,XAME,ZACO,ZEFL,ZEVE
MHI,Oahu,OAH-141,Forereef,21.2906891,-158.0266087,14.5,4.5,43,1.75,37,13.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0.020325417,0,0.489520061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018836764,0,0,0,0,0.090144315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008876515,0,0,0,0,0,0.050178814,0,0,0,0,0,0,0,0,0,0,0.040769979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052617437,0,0,0,0,0.110469555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035823738,0,0,0.078198002,0,0,0,0,0,0.009094656,0,0,0,0,0,0,0,0.005537462,0,0,0,0,0,0,0,0,0.022460517,0,0.013983664,0,0,0,0.018153469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889811095,1.337331225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHI,Oahu,OAH-252,Forereef,21.2782175,-158.0547591,26,25,0,5,45,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0.452990774,0,0.312165133,0,0,0,0,0,0,0,0.03970142,0,0,0,0,0,0,0.129843953,0,0,0,0,0,0,0,0.048627193,0,0,0,0.571393691,0,0,0,0.025011712,0,0,0,0,0,0.029102489,0,0,0,0,0,0,0,0,0,0,0,0.042675601,0,0,0,0.134350111,0,0.004278085,0,0,0,0,0.081750293,0.108734518,0,0.167817336,0,0,0,0,0.223162515,0.233208034,0,0.19381475,0,0,0,0.587353014,0,0,0,0,0,0,0,0,0,0,0,0.008769119,0,0,0,0,0,0.056839394,0,0,0,0.025010952,0,0,0.437490029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117810026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.936982967,0,0,0,0,0,0,0,0,0,0.304508926,0,0,0,0,1.000377132,0,0.656115039,0.066241957,0,0,0,0,0,0,0,0,0,0.224718198,0,0,0,0,0,0,0.031017635,0,0,0,0,0,0.596539579,0.116363908,0,0,0,0,0,0,0,0,0,0.087579733,0,0,0,0,0,0,0,0.046157029,0,0,0,0,0,0,0,0,0,0,0,0.613817798,0,0,0,0,0,0,0,0.096466056,0,0,0.117024044,0,0,0,1.555173331,0,0,0,0,0,0,0,0,0,0,0,0.199856167,0,0,0,0.436242426,0.442068167,0,0,0,0,0,0,0,0,0,0.160194922,0,0,0,0,0,0,0,0,0,0.289334801,0,0,0.0818013,0
MHI,Kauai,KAU-118,Forereef,22.17425301,-159.7002359,23,2.5,45,1,50,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.782302756,0,1.277953972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.451084246,0,0,0,0,0,0,0,0,0,0.011260478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174393985,0,0,0,0,0,0,0.041954334,0.283125499,0,0.010565198,0,0,0,0,0,0.051212745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003479622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012907537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008975556,0,0,0,0,0,0.014035669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002700907,0,0,0.007364042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012800074,0,0,0.086288356,0,0,0,0,0,0.667054505,0,0,0,0,0.021842203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066453885,0,0,0.045822861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030939721,0,0,0,0.797129442,6.598454794,0,0,0,0,0,0,0,0,0,0.048790103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHI,Kauai,KAU-135,Forereef,22.14039146,-159.7313241,6,5,7.5,7.5,76.25,3.75,3,0.014953518,0,0,0,0,0,0,0,0.384809773,0,0,0,0.676223849,0.274834322,1.277953972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002330614,0,0,0,0.008139971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.610933628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.475688966,0,0.137968237,0,0.02405008,0,0,0,0,0.008556525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002727259,0,0,2.333575608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370359235,0,0.648200711,0,0.219156357,0,0,0,0,0,0,0,0.018052297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487892709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044758445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206154814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHI,Kauai,KAU-170,Forereef,22.08021761,-159.7766146,16,2.25,15,0.5,75.5,6.75,1,0,0,0,0,0,0,0,0,0.013689872,0,0,0,0.146137941,0,10.4929272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.728393406,0,0,0,1.222422036,0.021210622,0,0,0,0,0.016890717,0,2.366375667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00467194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009157735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000496984,0,0,0,0,0.726034654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.938134216,0,0,0.00514351,0,0,0,0,0,0,0,0,0,0,0.120270323,0,0,0.084079754,0,0,0,0.186805852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035338764,0,0,0,0.501882156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582425804,4.861542187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05280379,3.254895266,0,0,0,0,0,0,0,0,0,0.010403043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHI,Kauai,KAU-80,Forereef,22.16161435,-159.7055008,11,16.25,35,5,43.25,0.5,1.5,0,0,0,0,0,6.051042628,2.227375074,0,0.225102527,0,0,0,2.024330808,0,3.847478865,0,0,0.059857879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417025985,0,0,0,0,0,0,0,0,3.076714605,0,0,0.0399877,0,0,0,0,0,0,0.060900356,0,0,0,0,0,0,0,0,0,0,7.913056021,0,0,0,0,0,0,0,0,0,0,0,0,0.030162128,0,0,0,0,0,0,0,0.082967904,0,0.218915833,0,0,0,0,0,0,0.735434499,0.266517944,0.119170977,0,0,0,0,0,0,0.005877528,0,0,0,0,0,0,0,0.00517047,0,0.035577425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027145413,0,0,0,0,0,0,0,0,0,0,0,0,0.263155696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042622692,0,1.247176643,20.26638105,0,0,0.00899593,0,0,0.643829048,0,0,0,0,0,0,0,0,0.166338509,0,0,0,0,0,0,0,1.098789899,0,0,0.995286279,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211502839,0,0,0,0.094223184,0,1.278663024,0,0,0.414631872,0,0,0,0,0,0,0,0.061706195,0,0,0,0,0,0,0,0,0,0,0,0.003138381,0,0,0,0,0,0.172845688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130730084,1.947480423,0,0,0,0,0,0,0,0,0,0,0.038175966,0.140972399,0,0,0.281345196,0,0,0,0,0,0,0,0,0,0,0.647217253,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHI,Kauai,KAU-194,Forereef,22.15153269,-159.7263119,9,18.75,20,5,46,10.25,2.5,0,0,0,0,0,4.285360694,0.691983319,0,0.269182646,0,0,0,0.7089634,0.254537959,1.723033319,0,0,1.157370374,0,0,0,0,0.000687663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.795913865,0,0,0,0,0,0,0,0,0,0.020181483,0,2.296896508,0,0,0,0,0,0,0,0,1.439786061,0,0,0,0,0.0106689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001401197,0,0,0,0.040875146,0,0,0,0,0,0,0.894603569,0,0.012313641,0,0,0,0,0,0,0,0,0,0,0.013461962,0,0.129343825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119385306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.415663925,1.72665297,0,0,0.059104841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002848259,0,0,0.053427832,0,0,0,1.571085543,0,0.535286334,0,0,0.04493853,0,0,0,0,0,0.004059625,0.180652597,0.015738634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158879154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91810177,0,0,0,0,0,0,0,0,0,0,0.020753805,0.018182078,0,0,0.198258676,1.179447869,0,0,0,0,0,0,0,0,0,0.579309038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHI,Kauai,KAU-188,Forereef,22.13478137,-159.7634606,17.5,10,12.5,2.75,68.25,6.5,1,0,0,0,0,0,1.041359194,0,0,0,0,0,0,0,0,1.837732992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289662562,0,0,0,0,0,0,0,0,0,0.002999485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029830965,0,0,0.111581258,0,0,0,0,0,0.061680593,0.089555646,0,0,0.054350401,0,0,0,0,0,0,0.321487892,0,0.012794643,0,0,0,0,0,0,0,0,0,0,0,0,0.134482468,0,0.002135081,0,0,0.493617347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297506487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059449535,0,0.762736261,0.484245742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883252885,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023731422,0,0,0.463820963,0,0,0.185968866,0,0,0.450436087,0,0,0,0,0,0,0,0,0.00733052,0.01316368,0.100770189,0,0,0,0,0.033628303,0,0,0,0,0,0,0.001551775,0,0.031643964,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154298388,0,0,0.680404653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479298294,2.144445948,0,0,0,0,0,0,0,0,0,0.118297784,0,0,0,0,0,0,0,0,0,0,0,0.102832271,0,0
MHI,Kauai,KAU-73,Forereef,22.08031333,-159.7942446,25,7.5,12.5,2.5,70,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.09808565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011260478,0,0,0,0,0.069465455,0,0,0,0,0,0,0,0,0,0,0,0.026676545,0,0,0,0.042675601,0,0.00026738,0,0,0,0,0,0.007414402,0,0.193985299,0,0,0,0,0,0.097658544,0,0,0,0,0,0,0,0,0,0,0.310246036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031022818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019267227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.282050453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01811438,0,0,0.125700831,0,0,0,0,0,0.345648267,0,0,0.040033844,0,0,0,0,0,0,0,0.019448118,0,0,0,0,0,0.091734824,0,0.057737153,0,0,0,0.018153469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273308508,0,0,0,0,0,0,0,0,0,0,0.208650052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHI,Niihau,NII-176,Forereef,21.98355398,-160.1222994,16,1.5,0,14.25,79.25,5,2.5,0,0,0,0,0,0,2.481766378,0,0.079386203,0,0,0,1.230331548,0.90045809,4.873300885,0,0,0.097459421,0,0,0,0,0,0,0.000687663,0,0,0,0.533824778,0,0,0,0,0,0,0,0,0,0,0,0.003345122,8.784723595,0,0,0,0,0,0,0,0,0,0.028255146,0,0,0,0,0,0,0,0,0,0,7.378885853,0,0,0,0,0.015872361,0,0,0,0,0,0,0,0.005532596,0,0,0,0,0,0.226923192,0,0,0,0.014306234,0,0,0,0,0,0,0,0,0.189907073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022054423,0,0.040672364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048524574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004064181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.509740992,0,0,0,0.004999735,0,0,0,0,0.508297039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.101529518,0,0,3.940730975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630421642,0,0.716402065,0,0.112348308,0,0,0,0,0,0,0,0,0.000754279,0.00658184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.654875886,0,0,0,0,0,0,0,0,0,0,0,0.009091039,0,0,0.654944236,0,0,0,0,0,0,0,0,0,0,0.04036297,0,0,0,0,0,0,0,0,0,0,0,0.743210566,0,0
MHI,Niihau,NII-117,Forereef,21.97527995,-160.1168289,4.5,5,11.5,13.75,69.75,0,1,0,0,0,0,0,4.955671726,0,0,0.474019726,0,0,0,0.547778656,0.026084764,7.330657122,0,0,3.576249342,0,0,0,0,0,0,0,0,0,0,1.348918781,0,0,0,12.26897177,0,0,0,0,0,0,0,0,4.22383949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.557044437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284988358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007394967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029261926,0,0,0,0,0,0,0,0,0,0,0,0,0.008128361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866874723,0,0,0,0.018252451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.619691131,0,0,11.78741629,0,0,0,0,0,0,0,0,0,0,0.035439909,0,0,0,0,1.598552248,0,0,0,0,0,0,0.009521734,0,0,0,0,0,0,0.346042236,0.028803467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304051694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.496830797,0,0,0,0,0,0,0,0,0,0,0.069349114,0.035866316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09858829,0,0.036641005,0,0,0,0,0,0,0,0,0,0,0,0
MHI,Niihau,NII-111,Forereef,21.97070302,-160.1318665,18.5,1.75,2.5,2,80.75,13,1.5,0,0,0,0,0,1.366461525,0,0,0,0,0,0,0.863252349,0.258126611,16.4580819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275966585,0,0,12.52984646,0,0,0,0,0,0,0,0,6.431339205,0,0,0,0,0,0,0,0,0,0.009418382,0,17.87462904,0,0,0,0,0,0,0,0,3.030158314,0,0,0,0,0.064805307,0,0,0,0,0,0,0,0.1224212,0,0,0,0,0,0,0.020977167,0.08648783,0,2.001468338,0,0,0,0,0,0,1.132693192,0,0.028031642,0.46019537,0,0,0,0,0,0,0,0,0,2.030157253,0,0,0,0.043404432,0,0.033790929,0,0,0.005297813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030557749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023331407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001513184,0,0,1.022992656,0,0,0.004497965,0,0.156148574,0,0,0.116615909,0,0,0,0,1.49986192,0,0,0,0,0,0,0,0,3.525823928,3.691086858,0,0,2.372467403,0,0,0,0,0,0,0,0,0,0,0.006400037,0,0,0.020098234,0,0,0,0,0,0.705814554,0,0,0,0,0,0,0,0.005883359,0,0,0,0,0,0,0,0,0.0146826,0,0.012218674,0,0,0,0.003138381,0,0,0,0,0,0,0,0.13561638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.619883374,0,0,0,0,0,0,0,0,0,0,0.004583662,0.009091039,0,0,0.358870205,0.712468774,0,0,0,0,0,0,0,0,0,0.024315928,0,0,0,0,0,0,0,0,0,0,0,0,0.030264209,0
MHI,Niihau,NII-137,Forereef,21.95241739,-160.1666683,21,2,2.5,1,89.5,5,2,0,0,0,1.302524054,0,0.500902331,0,0,0,0,0,0,0.170501436,0.345086623,2.392738135,0,0.009350671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.841282805,0,0,0,0,0,0,0,0,0.271031955,0,0,0,0.016386376,0,0,0,0,0,0.018836764,0,0,0,0,0,0,0,0,0,0,5.139258306,0,0,0,0,0,0,0,0.324290111,0,0,0,0,0.058976748,0,0,0,0,0,0,0.499390266,0.012593224,0,0.025522651,0,0.336725464,0,0,0,0,0,0,0.074751045,0,0,0,0,0,0,0,0,0,0,7.335815474,0,0,0,0.015968561,0,0.125882647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032174763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006052736,0,0,0.910614466,0,0,0.007519604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.752952642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05145225,0,0,0,0.458890569,0,0.481661205,0.10198677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003938024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029114744,0,0,0,0.081344728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHI,Niihau,NII-143,Forereef,21.96267013,-160.148553,23,0,7.5,0.5,67,25,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0.049545831,0,2.233290367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464201917,0,0,0,10.14474763,0,0,0,0,0,0,0,0,3.077685379,0,0,0,0,0,0,0,0,0,0.042421244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250113025,0.014715982,0,0.148334845,0,0,0,0,0.005282599,0.006296612,0,0,0,0,0,0,0,0,0,0,0.036499534,0,0.00601252,0,0,0,0,0,0,0,0,0,0,0,0,0.113484586,0,0.000398383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007639437,0,0,0,0,0,0,0,0,0,0,0,0.380274211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.525472522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020434615,0,0,0,0,0,0.043332298,0.147946474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032633532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009167325,0,0,0,0.488007253,3.058731131,0,0,0,0,0,0,0,0,0,0.022655874,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHI,Niihau,NII-157,Forereef,21.95645638,-160.1787293,17,0.75,3,0.5,88.25,7.5,2.25,0,0,0,0,0,1.29181036,1.014919524,0,0.069657521,0,0,0,0.650376637,0,2.565013638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401070457,0,0,0,14.91494529,0,0,0,0,0,0,0,0,2.051907297,0,0,0,0.66096266,0,0,0,0,0,0.068730343,0,0,0,0,0,0,0,0,0,0,2.235941426,0,0,0,0,0,0,0,0,0,0,0,0.040875146,0.030794203,0,0,0,0,0,0.140994331,0,0.018094702,0,0.115256659,3.718969736,0,0,0,0,0,0,0,0.044127936,0.094742684,0.012313641,0,0,0,0,0,0,0,0,0,0,0.000986902,0,0.036857843,0,0.126975087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027356966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172351364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762772697,5.387307522,0,0,0.010697627,0.237319861,0,2.71643246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.687015694,0,0,1.990572557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010217307,0,0.382301774,0,0,0,0.12740348,0.063956379,0,0.041463187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.767759405,0,0,0,0.582425804,2.990539283,0,0,0,0,0,0,0,0,0,0,0.064786672,0,0,0,0.203789629,2.397176638,0,0,0,0,0,0,0,0,0,0.279844341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
